SKU,Nombre,Precio,Marca,Laboratorio,Codigo_Barras_1,Codigo_Barras_2,Codigo_Barras_3,Codigo_Barras_4,Categoria,Es_Medicamento
44249,Alfacort Ung X5,19590,Cassara,Cassara,7795373011342,,,,Medicamentos Bajo Receta,true
44250,Nasitral Aer.Nasal X10,14870,Cassara,Cassara,7795373015210,,,,Medicamentos Bajo Receta,true
44253,Optimize Fem Cap X8,915,Optimize,Eurolab,7798122340861,,,,Medicamentos Bajo Receta,true
4426,Ernex Aer X30,21753.6,Casasco,Casasco,7791909360014,,,,Medicamentos Bajo Receta,true
44263,Tampones Kotex Super x20u,5492.68,KOTEX,KIMBERLY-CLARK ARG.,7702425543973,7793620002136,,,Protección Femenina,
4427,Ernex Com X10,11895.7,Casasco,Casasco,7791909360496,,,,Medicamentos Bajo Receta,true
44271,Zona Libre Infantil Repelente Spray X120,16833.1,ZONA LIBRE,FORMULAB,7798193950075,7798074284534,,,Pediculosis,
44274,Nirpol D Com 5X28,27084.1,Casasco,Casasco,7791909112200,,,,Medicamentos Bajo Receta,true
4428,Ernex Com X20,19724.9,Casasco,Casasco,7791909360328,,,,Medicamentos Bajo Receta,true
44282,Algodon Premium X100 Gr,1331.71,Doncella,Lenterdit,7790940112996,,,,Primeros Auxilios,
44283,Aposito Con Gel Incontinencia Leve X20,4782.41,Nonisec,Lenterdit,7790940516602,,,,Incontinencia,
44284,Diva Com X56,57613.6,Elea Phoenix,Elea Phoenix,7796285276577,,,,Medicamentos Bajo Receta,true
44285,Diva Total Com X56,61224.3,Elea Phoenix,Elea Phoenix,7796285276584,,,,Medicamentos Bajo Receta,true
44288,Antonio Bandera King Of Seduction(H)Edt X50Ml,27616,ANTONIO BANDERA,Puig Argentina,8411061081761,8411061784280,,,Fragancia Masculina,
4429,Ernex Colutorio Sol X120,15594.3,Casasco,Casasco,7791909362872,,,,Medicamentos Bajo Receta,true
44300,Lata Leche Infantil Nutrilon Profutura 1 x800gr,58656,Nutrilon,KASD,7795323002420,,,,Leches y Alimentos,true
44301,Nutrilon Leche Infantil Etapa 2 Profutura Polvo x800gr,55756,Nutrilon,KASD,7795323002437,,,,Leches y Alimentos,true
44302,Leche Infantil Nutrilon Etapa 3 Profutura Polvo x 800Grs,34293.7,Nutrilon,KASD,7795323002444,,,,Leches y Alimentos,true
44303,Lercadip Com 10X60,62137.3,Gador,Gador,7792183001952,,,,Medicamentos Bajo Receta,true
44314,Ciel Edp X80,18236.5,Ciel,CANNON PUNTANA,7791600030230,,,,Fragancia Femenina,
44315,Gino Bogani Aer X 123,4920.99,Gino Bogani,CANNON PUNTANA,7791600521356,,,,Desodorantes Femeninos,
4432,Ernex Rosa Sob X10,14397.8,Casasco,Casasco,7791909362490,,,,Medicamentos Bajo Receta,true
44324,Petrium Cap 4X30,67117.6,Elea Phoenix,Elea Phoenix,7796285276591,,,,Medicamentos Bajo Receta,true
44342,Estetic Cla Capsulas.Blandas X30,10000,Estetic,Trb Pharma,7795371001000,,,,Suplementos y Complementos,true
44350,100%Veganos Balsamo X200,10328.5,Biferdil,Biferdil,7791001009743,,,,Acondicionadores y Cremas,
44352,100%Veganos Shampoo X200,8353.09,Biferdil,Biferdil,7791001009736,,,,Shampoo,
44354,Biferdil 1007 Ampolla x20ml,6439.68,Biferdil,Biferdil,7791001011333,7791001000627,,,Tratamiento y Reparación,
44355,1007 Shampoo X200,6496.45,Biferdil,Biferdil,7791001000955,,,,Shampoo,
44356,Biferdil 1007 Pot.Ampolla x20ml,6780.56,Biferdil,Biferdil,7791001011326,7791001000610,,,Tratamiento y Reparación,
44357,1007 Gel Potenc. Shampoo X200,7901.07,Biferdil,Biferdil,7791001000276,,,,Shampoo,
44358,Biferdil 1019 Shampoo X200,6342.82,Biferdil,Biferdil,7791001001068,,,,Shampoo,
44359,Biferdil 1044 Shampoo X200,6342.82,Biferdil,Biferdil,7791001001044,,,,Shampoo,
44360,Biferdil 1044 Citrico Shampoo X200,7813.65,Biferdil,Biferdil,7791001009828,,,,Shampoo,
44361,Biferdil 1053 S/Special Shampoo X200,6452.54,Biferdil,Biferdil,7791001001259,,,,Shampoo,
44362,Algas Balsamo X200,6342.82,Biferdil,Biferdil,7791001001198,,,,Acondicionadores y Cremas,
44363,Algas Shampoo X200,6342.82,Biferdil,Biferdil,7791001001174,,,,Shampoo,
44365,Biferdil Aloe Vera Balsamox200,7023.18,Biferdil,Biferdil,7791001003215,,,,Acondicionadores y Cremas,
44366,Biferdil Aloe Vera Shampoox200,7023.18,Biferdil,Biferdil,7791001003208,,,,Shampoo,
44369,Biferdil Bioxidil Shampoo X250,19534,Biferdil,Biferdil,7791001002775,,,,Shampoo,
44371,Biferdil Cabello Con Color Balsamox250,15103.3,Biferdil,Biferdil,7791001003345,,,,Acondicionadores y Cremas,
44372,Color 10' Shampoo X250,10650.6,Biferdil,Biferdil,7791001008753,,,,Shampoo,
44373,Biferdil Cabello Con Color Shampoox250,11262.4,Biferdil,Biferdil,7791001003352,,,,Shampoo,
44374,Biferdil Ceramidas Balsamox250,8878.98,Biferdil,Biferdil,7791001004472,,,,Acondicionadores y Cremas,
44377,Rulos Crema Para Peinar X270,13442.2,Biferdil,Biferdil,7791001005011,,,,Acondicionadores y Cremas,
44383,Biferdil Libre De Gluten Balsamo X180,10292.6,Biferdil,Biferdil,7791001009163,,,,Acondicionadores y Cremas,
44385,Libre De Gluten Shampoo X180,10292.6,Biferdil,Biferdil,7791001009156,,,,Shampoo,
44387,Oleo De Argan Gotasero X30,13929,Biferdil,Biferdil,7791001009712,,,,Tratamiento y Reparación,
44390,Biferdil Hipoalergenico Shampoo X250,12518.6,Biferdil,Biferdil,7791001000924,,,,Shampoo,
44392,Biferdil Jojoba Balsamo X200,5157.62,Biferdil,Biferdil,7791001001662,,,,Acondicionadores y Cremas,
44394,Biferdil Jojoba Shampoox200,5157.62,Biferdil,Biferdil,7791001001655,,,,Shampoo,
44395,Balsamo Cabello Liquido Moringa Y Keratina X200,7551.01,Biferdil,Biferdil,7791001009255,,,,Acondicionadores y Cremas,
44396,Biferdil Cab.Liq.Moringa Y Keratina Shampoo X200,7356.43,Biferdil,Biferdil,7791001009248,,,,Shampoo,
44397,Nutri Shampoo X200,7067.09,Biferdil,Biferdil,7791001000047,,,,Shampoo,
44398,Biferdil Nutri Balsamo X200,7067.09,Biferdil,Biferdil,7791001000023,,,,Acondicionadores y Cremas,
444,Alcohol en Gel Bi-Alcohol Porta x1000ml,6006.33,Bi-Alcohol,Porta,7790139003647,7790139100988,,,Primeros Auxilios,
44400,Biferdil Nutri Serum 2Pomosx30,22078.1,Biferdil,Biferdil,7791001011593,,,,Tratamiento y Reparación,
44401,Shock Keratina Oro/Caviar Ampolla x20ml,6488.28,Biferdil,Biferdil,7791001011340,,,,Tratamiento y Reparación,
44402,Biferdil P/Peinar Oro Y Caviar Spray X150,10137.5,Biferdil,Biferdil,7791001009361,,,,Tratamiento y Reparación,
44404,Biferdil P+T Recup.Shampoox280,11857.1,Biferdil,Biferdil,7791001011517,7791001002461,,,Shampoo,
44405,Shampoo Biferdil P+T Octopirox x200ml,17296.9,Biferdil,Biferdil,7791001011500,7791001002478,,,Shampoo,
44407,Biferdil Prov.B5 Balsamo X200,7414.78,Biferdil,Biferdil,7791001000115,,,,Acondicionadores y Cremas,
44408,Biferdil Prov.B5 Shampoo X200,7414.78,Biferdil,Biferdil,7791001000092,,,,Shampoo,
44411,Biferdil Bifermix Balsamo X200,7530.14,Biferdil,Biferdil,7791001000313,,,,Acondicionadores y Cremas,
44413,Biferdil Bifermix Shampoo X200,7530.14,Biferdil,Biferdil,7791001000320,,,,Shampoo,
44415,Manzanilla Balsamo X200,6496.45,Biferdil,Biferdil,7791001001235,,,,Acondicionadores y Cremas,
44416,Manzanilla Shampoo X200,6496.45,Biferdil,Biferdil,7791001001211,,,,Shampoo,
44418,Biferdil Semilla Lino Balsamo X200,7176.8,Biferdil,Biferdil,7791001002102,,,,Acondicionadores y Cremas,
44419,Biferdil Semilla Lino Baño De Crema X115,6779.22,Biferdil,Biferdil,7791001002126,,,,Acondicionadores y Cremas,
44420,Biferdil Semilla Lino Shampoo X200,7176.8,Biferdil,Biferdil,7791001002089,,,,Shampoo,
44422,Protector Termico ,12060.9,Biferdil,Biferdil,7791001011791,7791001000078,,,Tratamiento y Reparación,
44425,Savia Con Siliconas X250,9539.57,Biferdil,Biferdil,7791001004267,,,,Tratamiento y Reparación,
44427,Biferdil Ortiga Quinina Balsamo X295,7907.7,Biferdil,Biferdil,7791001005585,,,,Acondicionadores y Cremas,
44428,Shampoo Biferdil Tonificante Ortiga&Quinina x295ml,7977.27,Biferdil,Biferdil,7791001005578,,,,Shampoo,
44429,Biferdil Ortiga Caspa Y Caida Shampoo X295,11637,Biferdil,Biferdil,7791001007930,,,,Shampoo,
4443,Errolon A Com X20,13925.1,Nova Argentia,Nova Argentia,7798129412042,7792069006736,,,Medicamentos Bajo Receta,true
44430,Biferdil Ultra Brillo Balsamo X255,11868.8,Biferdil,Biferdil,7791001005790,,,,Acondicionadores y Cremas,
44431,Ultra Brillo Baño X115,12228.3,Biferdil,Biferdil,7791001011678,7791001005981,,,Acondicionadores y Cremas,
44432,Ultra Brillo Shampoo X255,12900.9,Biferdil,Biferdil,7791001005820,,,,Shampoo,
44433,Biferdil Ultra Brillo Crema Para Peinar X270,14471.7,Biferdil,Biferdil,7791001006452,,,,Acondicionadores y Cremas,
44434,Ultra Brillo Spray X150,8802.55,Biferdil,Biferdil,7791001006513,,,,Tratamiento y Reparación,
44435,Biferdil Tiñe Mas Aditivo Liq Amp,3475.86,Biferdil,Biferdil,7791001000399,,,,Tratamiento y Reparación,
44436,Biferdil Cabellos Con Tratamiento Alisados Balsamo X295,16493.5,Biferdil,Biferdil,7791001008401,,,,Acondicionadores y Cremas,
44439,Cabellos Con Tratam.Alisados Shampoo X295,15251.6,Biferdil,Biferdil,7791001008395,,,,Shampoo,
4444,Errolon Com X50,30397.7,Nova Argentia,Nova Argentia,7798129412035,7792069006880,,,Medicamentos Bajo Receta,true
44440,Cabellos Con Tra.Alisado Crema Peinarx155,13780.4,Biferdil,Biferdil,7791001008852,,,,Acondicionadores y Cremas,
44451,Crema Depilatoria Corporal Con Extracto De Papaya Piel Normal/Seca x100ml,6280.04,Veet,RECKITT BENCKISER,7702626211053,,,,Afeitado y Depilación,
44456,Duo Decadron C/Jer Amp X1,43299.2,Sidus,Sidus,7795356001322,,,,Medicamentos Bajo Receta,true
44458,Refrane Fps.20 Gel X70Gr,35319,Refrane,NEO,7798024280036,,,,Venta Libre,true
44461,Audipax Multidosis Com X30,28944.8,Baliarda,Baliarda,7795338019802,,,,Medicamentos Bajo Receta,true
44467,Gel De Limpieza Piel Normal x150g,14345.1,DERMAGLOS,ANDROMACO COSMETICOS,7793742007934,,,,Limpieza y Desmaquillante,
44468,De Preal Inglesa Colonia X500,7753.64,De Preal,Dcc S.A.,7790371005263,,,,Fragancia Femenina,
44469,De Preal Ambre Colonia X500,7753.64,De Preal,Dcc S.A.,7790371005270,,,,Fragancia Femenina,
4447,Ervemin Com 10X10,17790.1,Teva (Ex-Ivax),TEVA (EX-IVAX),7795342004672,,,,Medicamentos Bajo Receta,true
44470,De Preal Marina Colonia X500,7753.64,De Preal,Dcc S.A.,7790371005287,,,,Fragancia Femenina,
44471,De Preal Lavanda Colonia X500,7753.64,De Preal,Dcc S.A.,7790371005294,,,,Fragancia Femenina,
44472,De Preal Heno Colonia X500,7753.64,De Preal,Dcc S.A.,7790371005300,,,,Fragancia Femenina,
44473,Ultibro Breez.P/Inhal.110Ug/50Ug Cap X30,138015,Novartis,Novartis,7795306289367,,,,Medicamentos Bajo Receta,true
44479,Colestrax Com 20X28,28813.2,Vitarum Savant,Vitarum Savant,7798032935058,,,,Medicamentos Bajo Receta,true
4448,"Ervemin Com 7,5X10",15848.6,Teva (Ex-Ivax),TEVA (EX-IVAX),7795342004665,,,,Medicamentos Bajo Receta,true
4449,Ervemin Com X20,9592.87,Teva (Ex-Ivax),TEVA (EX-IVAX),7795342001671,,,,Medicamentos Bajo Receta,true
44499,Pervinox Solucion X120,22732.8,Pervinox,ELEA-PHOENIX OTC,7791848055309,,,,Medicamentos Bajo Receta,true
445,Alcohol En Gel Bialcohol Neutro 250ml,2575.83,Bi-Alcohol,Porta,7790139003654,7790139100964,7790139000806,,Primeros Auxilios,
44500,Ibumultin Kids Sab.Frutal 2% Susx100,5464.94,Ibumultin,Lazar,7795347934820,,,,Medicamentos Bajo Receta,true
44501,Lazar-Cort Cre X20,9213.31,Lazar,Lazar,7795347935926,,,,Medicamentos Bajo Receta,true
44503,Paratropina Fem Comprimido X10,3746.63,Paratropina,Lazar,7795347946106,,,,Medicamentos Bajo Receta,true
44504,Fungocina Com 100X16,85947.6,Lazar,Lazar,7795347933489,,,,Medicamentos Bajo Receta,true
44505,Fungocina Com 200X12,97477.3,Lazar,Lazar,7795347933465,,,,Medicamentos Bajo Receta,true
44507,Neuroplus 10Mg X60 Comp,63752.4,Baliarda,Baliarda,7795338015552,,,,Medicamentos Bajo Receta,true
44509,Arlyt Premium Sol X120,12564.3,Arlyt,Berpharma,7798195030010,,,,Óptica,true
44518,Gatimicin Forte Sol X5,42798,Elea Phoenix,Elea Phoenix,7796285275075,,,,Medicamentos Bajo Receta,true
44519,Petrium Cap 8X30,116805,Elea Phoenix,Elea Phoenix,7796285276607,,,,Medicamentos Bajo Receta,true
44533,47 Street Rebel Cutie Deo X140 Ml,362.85,47 Street,Padoc,7798175712301,,,,Fragancia Niños y Bebés,
44534,47 Street Rebel Urban Deo X140 Ml,362.85,47 Street,Padoc,7798175712318,,,,Fragancia Niños y Bebés,
44535,47 Street Rebel Love Deo X140 Ml,362.85,47 Street,Padoc,7798175712332,,,,Fragancia Niños y Bebés,
44589,Lata Leche Infantil Nutrilon Profutura 1 x400gr,38109,Nutrilon,KASD,7795323002413,,,,Leches y Alimentos,true
4459,Esberiven Depot Com X100,76774.6,Craveri,Craveri,7792234054005,,,,Medicamentos Bajo Receta,true
